id,post,reply,comment,time_comment,sentiment_results,sentiment,confidence,score,entity_post,entity_comment
294,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,308,Congratulations to and the SpaceX teams on your 69th booster landing Nice 😉,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.6031242609024048, 'score': 5}",5 stars,0.6031242609024048,5,"first,ORDINAL|Falcon 9’s,ORG","69th,ORDINAL|SpaceX,ORG|Nice,GPE"
294,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,308,The 69th Falcon 9 landing Very nice,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.6160753965377808, 'score': 5}",5 stars,0.6160753965377808,5,"first,ORDINAL|Falcon 9’s,ORG","69th,ORDINAL"
294,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,308,The 69th successful landing 🥳 Congratulations amp SpaceX team 👏😁,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.6294073462486267, 'score': 5}",5 stars,0.6294073462486267,5,"first,ORDINAL|Falcon 9’s,ORG","69th,ORDINAL|SpaceX,ORG"
294,Falcon 9’s first stage has landed on the Just Read the Instructions droneship,308,So many freaking times and I’m still on the edge when the feed gets cut off,2020-12-13,"{'sentiment': '1 star', 'confidence': 0.3787744343280792, 'score': 1}",1 star,0.3787744343280792,1,"first,ORDINAL|Falcon 9’s,ORG",
295,Liftoff,378,Let’s gooo,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.2721095681190491, 'score': 5}",5 stars,0.2721095681190491,5,,
295,Liftoff,378,This was my view from Orlando of 🚀 Look a the airplane passing by at the same time 😅,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.2713020443916321, 'score': 5}",5 stars,0.2713020443916321,5,,"Orlando,GPE"
295,Liftoff,378,That 0 60 time was underwhelming to say the least,2020-12-13,"{'sentiment': '1 star', 'confidence': 0.43503257632255554, 'score': 1}",1 star,0.43503257632255554,1,,
295,Liftoff,378,Check out this quick video comparing SN8 VS Falcon 9 RTLS landings,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.5464178323745728, 'score': 5}",5 stars,0.5464178323745728,5,,"VS Falcon,PRODUCT|RTLS,ORG"
295,Liftoff,378,❤️,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,,
295,Liftoff,378,🤩🤩🤩,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,,"🤩🤩,PRODUCT|🤩,PRODUCT"
295,Liftoff,378,Dear Elon I m a game dev and I am making a game about colonizing Mars with you and SpaceX in it If you think it s cool all I need is the Go ahead to use your name and Logos I will post this every day for a year or until I get a Yes or a No 121 365,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.36285585165023804, 'score': 5}",5 stars,0.36285585165023804,5,,"SpaceX,PERSON|Mars,LOC"
296,Watch Falcon 9 launch of the SXM 7 mission live →,172,Let’s gooo 🤩🚀✨,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.29785165190696716, 'score': 5}",5 stars,0.29785165190696716,5,"Watch Falcon,ORG","gooo 🤩,ORG"
296,Watch Falcon 9 launch of the SXM 7 mission live →,172,Go 🚀🍀Falcon 9😎 This will be the 7th flight of this Falcon 9 core,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.5850732922554016, 'score': 5}",5 stars,0.5850732922554016,5,"Watch Falcon,ORG","7th,ORDINAL|Falcon,ORG"
296,Watch Falcon 9 launch of the SXM 7 mission live →,172,Unrelated question but what are the three towers for surrounding the launch pad,2020-12-13,"{'sentiment': '3 stars', 'confidence': 0.42797407507896423, 'score': 3}",3 stars,0.42797407507896423,3,"Watch Falcon,ORG",
296,Watch Falcon 9 launch of the SXM 7 mission live →,172,the host today is not doing good,2020-12-13,"{'sentiment': '1 star', 'confidence': 0.4261637032032013, 'score': 1}",1 star,0.4261637032032013,1,"Watch Falcon,ORG",
296,Watch Falcon 9 launch of the SXM 7 mission live →,172,,2020-12-13,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Watch Falcon,ORG",
296,Watch Falcon 9 launch of the SXM 7 mission live →,172,,2020-12-13,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Watch Falcon,ORG",
297,Now targeting 12 30 p m EST for launch of SXM 7 time is optimized for launch and recovery Weather forecast has improved to 80 favorable,91,Dear Elon I m a game dev and I am making a game about colonizing Mars with you and SpaceX in it If you think it s cool all I need is the Go ahead to use your name and Logos I will post this every day for a year or until I get a Yes or a No 120 365,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.38642770051956177, 'score': 5}",5 stars,0.38642770051956177,5,"SXM,ORG","SpaceX,PERSON|Mars,LOC"
297,Now targeting 12 30 p m EST for launch of SXM 7 time is optimized for launch and recovery Weather forecast has improved to 80 favorable,91,Can’t wait！,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.3588564991950989, 'score': 5}",5 stars,0.3588564991950989,5,"SXM,ORG",
297,Now targeting 12 30 p m EST for launch of SXM 7 time is optimized for launch and recovery Weather forecast has improved to 80 favorable,91,But I’m perfectly situated right now Ok 12 30 it is 🚀,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.4466189444065094, 'score': 5}",5 stars,0.4466189444065094,5,"SXM,ORG","🚀,PRODUCT"
297,Now targeting 12 30 p m EST for launch of SXM 7 time is optimized for launch and recovery Weather forecast has improved to 80 favorable,91,I would suggest adding the relative time to lauch in the tweet ex expected launch in n hours Would avoid having the World check what time is 12 30 EST 😊 Thank you,2020-12-13,"{'sentiment': '3 stars', 'confidence': 0.31269559264183044, 'score': 3}",3 stars,0.31269559264183044,3,"SXM,ORG",
297,Now targeting 12 30 p m EST for launch of SXM 7 time is optimized for launch and recovery Weather forecast has improved to 80 favorable,91,Again,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.4206621050834656, 'score': 5}",5 stars,0.4206621050834656,5,"SXM,ORG",
297,Now targeting 12 30 p m EST for launch of SXM 7 time is optimized for launch and recovery Weather forecast has improved to 80 favorable,91,Just like last time,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.529766857624054, 'score': 5}",5 stars,0.529766857624054,5,"SXM,ORG",
298,T 2 hours to launch of the SXM 7 mission Today’s one hour and 59 minute window opens at 11 22 a m EST and weather is 60 favorable,97,,2020-12-13,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,,
298,T 2 hours to launch of the SXM 7 mission Today’s one hour and 59 minute window opens at 11 22 a m EST and weather is 60 favorable,97,Let’s light this candle,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.4995971620082855, 'score': 5}",5 stars,0.4995971620082855,5,,
298,T 2 hours to launch of the SXM 7 mission Today’s one hour and 59 minute window opens at 11 22 a m EST and weather is 60 favorable,97,Im rdyyyy✨,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.32916373014450073, 'score': 5}",5 stars,0.32916373014450073,5,,
298,T 2 hours to launch of the SXM 7 mission Today’s one hour and 59 minute window opens at 11 22 a m EST and weather is 60 favorable,97,Hopefully no scrubs We want to see that 69th landing,2020-12-13,"{'sentiment': '4 stars', 'confidence': 0.29774460196495056, 'score': 4}",4 stars,0.29774460196495056,4,,"69th,ORDINAL"
298,T 2 hours to launch of the SXM 7 mission Today’s one hour and 59 minute window opens at 11 22 a m EST and weather is 60 favorable,97,there s a weapon onboard,2020-12-13,"{'sentiment': '1 star', 'confidence': 0.406261146068573, 'score': 1}",1 star,0.406261146068573,1,,
298,T 2 hours to launch of the SXM 7 mission Today’s one hour and 59 minute window opens at 11 22 a m EST and weather is 60 favorable,97,Let’s do this,2020-12-13,"{'sentiment': '5 stars', 'confidence': 0.4559972286224365, 'score': 5}",5 stars,0.4559972286224365,5,,
300,Standing down from today’s launch attempt to perform additional ground system checkouts teams are working toward no earlier than Sunday December 13 for next launch attempt of SXM 7,137,Noo It was am oppurtunity for the 69th booster Landing of spacex,2020-12-11,"{'sentiment': '1 star', 'confidence': 0.4737842082977295, 'score': 1}",1 star,0.4737842082977295,1,"SXM,ORG","69th,ORDINAL|Noo,ORG|spacex,ORG"
300,Standing down from today’s launch attempt to perform additional ground system checkouts teams are working toward no earlier than Sunday December 13 for next launch attempt of SXM 7,137,Why so many scrubs as of lately for Falcon9 Seems like every launch attempt is scrubbing 2 to 3 times before getting off the ground,2020-12-11,"{'sentiment': '1 star', 'confidence': 0.4729323983192444, 'score': 1}",1 star,0.4729323983192444,1,"SXM,ORG",
300,Standing down from today’s launch attempt to perform additional ground system checkouts teams are working toward no earlier than Sunday December 13 for next launch attempt of SXM 7,137,How come,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.5765355229377747, 'score': 5}",5 stars,0.5765355229377747,5,"SXM,ORG",
300,Standing down from today’s launch attempt to perform additional ground system checkouts teams are working toward no earlier than Sunday December 13 for next launch attempt of SXM 7,137,Ah nooo Would’ve been the 69th booster landing for SpaceX 😞,2020-12-11,"{'sentiment': '3 stars', 'confidence': 0.2491040825843811, 'score': 3}",3 stars,0.2491040825843811,3,"SXM,ORG","69th,ORDINAL|SpaceX,ORG"
300,Standing down from today’s launch attempt to perform additional ground system checkouts teams are working toward no earlier than Sunday December 13 for next launch attempt of SXM 7,137,P AIN,2020-12-11,"{'sentiment': '1 star', 'confidence': 0.23987387120723724, 'score': 1}",1 star,0.23987387120723724,1,"SXM,ORG","P AIN,PERSON"
300,Standing down from today’s launch attempt to perform additional ground system checkouts teams are working toward no earlier than Sunday December 13 for next launch attempt of SXM 7,137,You need 2 whole days for a pad checkup What ground system didn t work properly today If it s valve frozen stuck you could R amp R it in 1 day but as you launch in the morning you don t have the time to do this in time for a Saturday launch,2020-12-11,"{'sentiment': '1 star', 'confidence': 0.4433794915676117, 'score': 1}",1 star,0.4433794915676117,1,"SXM,ORG","don,PERSON"
301,Watch Falcon 9 launch the SXM 7 mission →,168,Go Falcon Go SXM 7 🚀,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.48494255542755127, 'score': 5}",5 stars,0.48494255542755127,5,"SXM,ORG|Watch Falcon,ORG",
301,Watch Falcon 9 launch the SXM 7 mission →,168,Dear I m a game dev and I am making a game about colonizing Mars with you and SpaceX in it If you think it s cool all I need is the Go ahead to use your name and Logos I will post this every day for a year or until I get a Yes or a No 119 365,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.372954785823822, 'score': 5}",5 stars,0.372954785823822,5,"SXM,ORG|Watch Falcon,ORG","SpaceX,PERSON|Mars,LOC"
301,Watch Falcon 9 launch the SXM 7 mission →,168,Good luck Shotwell and Ad astra,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.48118510842323303, 'score': 5}",5 stars,0.48118510842323303,5,"SXM,ORG|Watch Falcon,ORG",
301,Watch Falcon 9 launch the SXM 7 mission →,168,Shits about to get Sirius,2020-12-11,"{'sentiment': '1 star', 'confidence': 0.3423078954219818, 'score': 1}",1 star,0.3423078954219818,1,"SXM,ORG|Watch Falcon,ORG","Sirius,ORG"
301,Watch Falcon 9 launch the SXM 7 mission →,168,Has falcon 9 rocket been used like this before,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.30772724747657776, 'score': 5}",5 stars,0.30772724747657776,5,"SXM,ORG|Watch Falcon,ORG",
302,Now targeting 12 55 p m EST for Falcon 9 launch of SXM 7 team is monitoring upper level winds,103,how is it up there,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.39568281173706055, 'score': 5}",5 stars,0.39568281173706055,5,"Falcon,ORG|SXM,ORG",
302,Now targeting 12 55 p m EST for Falcon 9 launch of SXM 7 team is monitoring upper level winds,103,It s better to postpone the launch until the windshear dies down,2020-12-11,"{'sentiment': '3 stars', 'confidence': 0.43369385600090027, 'score': 3}",3 stars,0.43369385600090027,3,"Falcon,ORG|SXM,ORG",
302,Now targeting 12 55 p m EST for Falcon 9 launch of SXM 7 team is monitoring upper level winds,103,Thanks for this Now I can watch,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.6872090697288513, 'score': 5}",5 stars,0.6872090697288513,5,"Falcon,ORG|SXM,ORG",
302,Now targeting 12 55 p m EST for Falcon 9 launch of SXM 7 team is monitoring upper level winds,103,Es cierto que hubo un accidente con la SN9 en el hangar,2020-12-11,"{'sentiment': '3 stars', 'confidence': 0.2945874035358429, 'score': 3}",3 stars,0.2945874035358429,3,"Falcon,ORG|SXM,ORG",
302,Now targeting 12 55 p m EST for Falcon 9 launch of SXM 7 team is monitoring upper level winds,103,is it true that there was an accident in the hangar with the SN9,2020-12-11,"{'sentiment': '1 star', 'confidence': 0.2979235053062439, 'score': 1}",1 star,0.2979235053062439,1,"Falcon,ORG|SXM,ORG",
303,New T 0 of 12 20 p m EST—Falcon 9 and SXM 7 continue to look good for launch,73,What happened to SN9 😳😳,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.2981850802898407, 'score': 5}",5 stars,0.2981850802898407,5,"SXM,ORG",
303,New T 0 of 12 20 p m EST—Falcon 9 and SXM 7 continue to look good for launch,73,JUST TELL ME HOW SN9 collapsed inside of the highbay man,2020-12-11,"{'sentiment': '1 star', 'confidence': 0.45486611127853394, 'score': 1}",1 star,0.45486611127853394,1,"SXM,ORG",
303,New T 0 of 12 20 p m EST—Falcon 9 and SXM 7 continue to look good for launch,73,Hopefully no scrubs,2020-12-11,"{'sentiment': '4 stars', 'confidence': 0.30125299096107483, 'score': 4}",4 stars,0.30125299096107483,4,"SXM,ORG",
303,New T 0 of 12 20 p m EST—Falcon 9 and SXM 7 continue to look good for launch,73,Hey SpaceX could u share my painting of the man himself,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.39294320344924927, 'score': 5}",5 stars,0.39294320344924927,5,"SXM,ORG","SpaceX,PERSON"
303,New T 0 of 12 20 p m EST—Falcon 9 and SXM 7 continue to look good for launch,73,The rest of the world has to Google what time UTC that is,2020-12-11,"{'sentiment': '1 star', 'confidence': 0.27889254689216614, 'score': 1}",1 star,0.27889254689216614,1,"SXM,ORG","UTC,ORG"
304,Falcon 9 and SXM 7 on pad 40 Today’s one hour and 59 minute launch window opens at 11 21 a m EST and weather is 90 favorable for liftoff →,141,👍😊,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,"Falcon 9,ORG|SXM,ORG",
304,Falcon 9 and SXM 7 on pad 40 Today’s one hour and 59 minute launch window opens at 11 21 a m EST and weather is 90 favorable for liftoff →,141,I Would Leave Immediately,2020-12-11,"{'sentiment': '1 star', 'confidence': 0.4077643156051636, 'score': 1}",1 star,0.4077643156051636,1,"Falcon 9,ORG|SXM,ORG",
304,Falcon 9 and SXM 7 on pad 40 Today’s one hour and 59 minute launch window opens at 11 21 a m EST and weather is 90 favorable for liftoff →,141,This booster will fly for the 7th time,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.7036712169647217, 'score': 5}",5 stars,0.7036712169647217,5,"Falcon 9,ORG|SXM,ORG","7th,ORDINAL"
304,Falcon 9 and SXM 7 on pad 40 Today’s one hour and 59 minute launch window opens at 11 21 a m EST and weather is 90 favorable for liftoff →,141,,2020-12-11,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Falcon 9,ORG|SXM,ORG",
304,Falcon 9 and SXM 7 on pad 40 Today’s one hour and 59 minute launch window opens at 11 21 a m EST and weather is 90 favorable for liftoff →,141,So much SpaceX activity recently I think this is one of the first times my reaction has been Again I can t keep up,2020-12-11,"{'sentiment': '5 stars', 'confidence': 0.39111465215682983, 'score': 5}",5 stars,0.39111465215682983,5,"Falcon 9,ORG|SXM,ORG","first,ORDINAL|SpaceX,PERSON"
305,Photos from Starship SN8’s flight test →,1117,One step closer to Mars,2020-12-10,"{'sentiment': '1 star', 'confidence': 0.2372051179409027, 'score': 1}",1 star,0.2372051179409027,1,,"Mars,LOC"
305,Photos from Starship SN8’s flight test →,1117,🙌🙌🙌🙌🙌🙌🙌🤠🤠🙌🤠💚🤟🙂😳🤦,2020-12-10,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,,"🤠🤠,GPE"
305,Photos from Starship SN8’s flight test →,1117,yay when’s sn9 coming,2020-12-10,"{'sentiment': '3 stars', 'confidence': 0.2459641396999359, 'score': 3}",3 stars,0.2459641396999359,3,,
305,Photos from Starship SN8’s flight test →,1117,You guys rocked it,2020-12-10,"{'sentiment': '5 stars', 'confidence': 0.42386606335639954, 'score': 5}",5 stars,0.42386606335639954,5,,
305,Photos from Starship SN8’s flight test →,1117,This beauty is gone but the photo is eternal ❤❤😍,2020-12-10,"{'sentiment': '5 stars', 'confidence': 0.2808597981929779, 'score': 5}",5 stars,0.2808597981929779,5,,
306,Starship landing flip maneuver,2853,What would be really amazing is if amp all these other billionaires 2 start donating millions 2 the working people who put them where they are People r losing their homes can’t feed their children or pay their bills But let’s all sit around and watch a rocket explode,2020-12-10,"{'sentiment': '1 star', 'confidence': 0.4164746105670929, 'score': 1}",1 star,0.4164746105670929,1,,
306,Starship landing flip maneuver,2853,Mind blowing Start to finish 🤯🔥🚀,2020-12-14,"{'sentiment': '1 star', 'confidence': 0.2462925761938095, 'score': 1}",1 star,0.2462925761938095,1,,"🚀,ORG"
306,Starship landing flip maneuver,2853,So close The SpaceX Starship SN8 flips before landing and undergoes a rapid unscheduled disassembly 🚀🔥,2020-12-10,"{'sentiment': '1 star', 'confidence': 0.4856932461261749, 'score': 1}",1 star,0.4856932461261749,1,,"🚀,PRODUCT"
306,Starship landing flip maneuver,2853,🚀❤️💫so proud,2020-12-10,"{'sentiment': '5 stars', 'confidence': 0.7045704126358032, 'score': 5}",5 stars,0.7045704126358032,5,,"🚀❤️💫so proud,LAW"
306,Starship landing flip maneuver,2853,is this the footage from the NASA plane,2020-12-10,"{'sentiment': '3 stars', 'confidence': 0.2546830475330353, 'score': 3}",3 stars,0.2546830475330353,3,,"NASA,ORG"
306,Starship landing flip maneuver,2853,,2020-12-10,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,,
309,Watch Starship high altitude test live →,2307,Starship will be capable of taking people from any city to any other city on Earth in under one hour 🚀,2020-12-09,"{'sentiment': '5 stars', 'confidence': 0.6679412722587585, 'score': 5}",5 stars,0.6679412722587585,5,,"Earth,LOC"
309,Watch Starship high altitude test live →,2307,Rapid Scheduled Deconstruction on that landing Pretty much nailed it just needed a few more newtons of thrust out of that 3rd engine,2020-12-09,"{'sentiment': '2 stars', 'confidence': 0.3611637055873871, 'score': 2}",2 stars,0.3611637055873871,2,,"3rd,ORDINAL"
309,Watch Starship high altitude test live →,2307,Hopefully no scrubs,2020-12-09,"{'sentiment': '4 stars', 'confidence': 0.30125299096107483, 'score': 4}",4 stars,0.30125299096107483,4,,
309,Watch Starship high altitude test live →,2307,👀👀👀,2020-12-09,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,,
309,Watch Starship high altitude test live →,2307,How long will the test flight take,2020-12-09,"{'sentiment': '5 stars', 'confidence': 0.3953186571598053, 'score': 5}",5 stars,0.3953186571598053,5,,
310,Raptor auto abort at T 1 second,1597,C mon give us a dose of retro let it be a frozen valve,2020-12-08,"{'sentiment': '3 stars', 'confidence': 0.26863306760787964, 'score': 3}",3 stars,0.26863306760787964,3,"second,ORDINAL",
310,Raptor auto abort at T 1 second,1597,Pretty poor feed from SpaceX Not up to their standards That’s a marketing fail in my book,2020-12-08,"{'sentiment': '1 star', 'confidence': 0.43145477771759033, 'score': 1}",1 star,0.43145477771759033,1,"second,ORDINAL",
310,Raptor auto abort at T 1 second,1597,Apparently aliens 👽 are amongst us 2020 what else have you got for us,2020-12-08,"{'sentiment': '1 star', 'confidence': 0.38892802596092224, 'score': 1}",1 star,0.38892802596092224,1,"second,ORDINAL",
310,Raptor auto abort at T 1 second,1597,,2020-12-09,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"second,ORDINAL",
310,Raptor auto abort at T 1 second,1597,Pain,2020-12-08,"{'sentiment': '1 star', 'confidence': 0.3759075701236725, 'score': 1}",1 star,0.3759075701236725,1,"second,ORDINAL",
310,Raptor auto abort at T 1 second,1597,Pain,2020-12-08,"{'sentiment': '1 star', 'confidence': 0.3759075701236725, 'score': 1}",1 star,0.3759075701236725,1,"second,ORDINAL",
310,Raptor auto abort at T 1 second,1597,F,2020-12-08,"{'sentiment': '5 stars', 'confidence': 0.2324780523777008, 'score': 5}",5 stars,0.2324780523777008,5,"second,ORDINAL",
311,Live views of Starship SN8’s flight test →,777,Looked like one engine lit very briefly,2020-12-08,"{'sentiment': '1 star', 'confidence': 0.4910697042942047, 'score': 1}",1 star,0.4910697042942047,1,,
311,Live views of Starship SN8’s flight test →,777,your engines keep messing up why this madness we waited for a fight and this is the thanks we get not a chance sn6 did well and so did sn5 but sn 4 u guys just blew it up yay we are here in the future you bet I m mad,2020-12-08,"{'sentiment': '1 star', 'confidence': 0.4840669333934784, 'score': 1}",1 star,0.4840669333934784,1,,
311,Live views of Starship SN8’s flight test →,777,It’s happening,2020-12-08,"{'sentiment': '1 star', 'confidence': 0.28834348917007446, 'score': 1}",1 star,0.28834348917007446,1,,
311,Live views of Starship SN8’s flight test →,777,Omggggg,2020-12-08,"{'sentiment': '3 stars', 'confidence': 0.26982948184013367, 'score': 3}",3 stars,0.26982948184013367,3,,
311,Live views of Starship SN8’s flight test →,777,2020 suddenly got way better,2020-12-08,"{'sentiment': '2 stars', 'confidence': 0.39842545986175537, 'score': 2}",2 stars,0.39842545986175537,2,,
311,Live views of Starship SN8’s flight test →,777,Let s do this Go Starship Do it for Chuck,2020-12-08,"{'sentiment': '5 stars', 'confidence': 0.5699068307876587, 'score': 5}",5 stars,0.5699068307876587,5,,"Chuck,PERSON"
312,Time lapse of Dragon on approach – two Dragons now docked to the station,1121,Station Terra plana eles dizem kkkkk Acho lindo isso,2020-12-08,"{'sentiment': '1 star', 'confidence': 0.4886644780635834, 'score': 1}",1 star,0.4886644780635834,1,,"Acho lindo isso,PERSON|Station Terra plana eles dizem,ORG"
312,Time lapse of Dragon on approach – two Dragons now docked to the station,1121,Station Yeah that’s cool but when is this stupid starship lifting off,2020-12-08,"{'sentiment': '1 star', 'confidence': 0.33342045545578003, 'score': 1}",1 star,0.33342045545578003,1,,
312,Time lapse of Dragon on approach – two Dragons now docked to the station,1121,Station You can see Resilience’s nosecone in this pic 🐉🐉,2020-12-08,"{'sentiment': '5 stars', 'confidence': 0.4003664553165436, 'score': 5}",5 stars,0.4003664553165436,5,,"Resilience,PERSON"
312,Time lapse of Dragon on approach – two Dragons now docked to the station,1121,Station The ISS just floating around like that is kind of intimidating,2020-12-08,"{'sentiment': '3 stars', 'confidence': 0.480859637260437, 'score': 3}",3 stars,0.480859637260437,3,,"ISS,ORG"
312,Time lapse of Dragon on approach – two Dragons now docked to the station,1121,Station this is the most amazing footage from space I have ever seen,2020-12-08,"{'sentiment': '5 stars', 'confidence': 0.9329125881195068, 'score': 5}",5 stars,0.9329125881195068,5,,
312,Time lapse of Dragon on approach – two Dragons now docked to the station,1121,Station Some of the differences between the new Dragon 2 vs the old Dragon 1 for anyone curious,2020-12-08,"{'sentiment': '3 stars', 'confidence': 0.36361488699913025, 'score': 3}",3 stars,0.36361488699913025,3,,"Dragon 1,WORK_OF_ART"
313,First attempt of Starship SN8’s high altitude flight test as early as tomorrow →,391,ITS OFFICIAL,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.39335277676582336, 'score': 5}",5 stars,0.39335277676582336,5,"First,ORDINAL",
313,First attempt of Starship SN8’s high altitude flight test as early as tomorrow →,391,Let’s do this Tell Elon we need a selfie from him in front of SN8,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.3480960428714752, 'score': 5}",5 stars,0.3480960428714752,5,"First,ORDINAL",
313,First attempt of Starship SN8’s high altitude flight test as early as tomorrow →,391,W,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.39242592453956604, 'score': 5}",5 stars,0.39242592453956604,5,"First,ORDINAL",
313,First attempt of Starship SN8’s high altitude flight test as early as tomorrow →,391,Interesting when is the test of 15 km,2020-12-07,"{'sentiment': '3 stars', 'confidence': 0.36583101749420166, 'score': 3}",3 stars,0.36583101749420166,3,"First,ORDINAL",
313,First attempt of Starship SN8’s high altitude flight test as early as tomorrow →,391,The flaps were just tested too Nerdle cam,2020-12-07,"{'sentiment': '2 stars', 'confidence': 0.4695987105369568, 'score': 2}",2 stars,0.4695987105369568,2,"First,ORDINAL","Nerdle,PERSON"
314,Docking confirmed – Dragon has arrived at the station,274,Station following everyone back who likes my pinned,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.3225879371166229, 'score': 5}",5 stars,0.3225879371166229,5,,
314,Docking confirmed – Dragon has arrived at the station,274,Station Now time for pics of both Dragons together right 🐉🐉,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.429238885641098, 'score': 5}",5 stars,0.429238885641098,5,,"Dragons,ORG"
314,Docking confirmed – Dragon has arrived at the station,274,Station Soon,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.3415299355983734, 'score': 5}",5 stars,0.3415299355983734,5,,
314,Docking confirmed – Dragon has arrived at the station,274,Station Pictures of 2 dragons together,2020-12-07,"{'sentiment': '4 stars', 'confidence': 0.33266088366508484, 'score': 4}",4 stars,0.33266088366508484,4,,
314,Docking confirmed – Dragon has arrived at the station,274,Station Two dragons at the station so cool 2x🐉,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.5688142776489258, 'score': 5}",5 stars,0.5688142776489258,5,,
315,Dragon is approaching the station now After autonomously docking there will be two Dragons attached to the orbiting laboratory Watch live →,136,Station 🤩🦾🙏,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.3175329267978668, 'score': 5}",5 stars,0.3175329267978668,5,"Dragons,ORG","🤩,PRODUCT"
315,Dragon is approaching the station now After autonomously docking there will be two Dragons attached to the orbiting laboratory Watch live →,136,Station Unbelievable views of the ISS This is travelling at 17 500mph 🤯,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.3565242886543274, 'score': 5}",5 stars,0.3565242886543274,5,"Dragons,ORG",
315,Dragon is approaching the station now After autonomously docking there will be two Dragons attached to the orbiting laboratory Watch live →,136,Station Can you spot the other Dragon 🤩,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.2762778103351593, 'score': 5}",5 stars,0.2762778103351593,5,"Dragons,ORG",
315,Dragon is approaching the station now After autonomously docking there will be two Dragons attached to the orbiting laboratory Watch live →,136,Station how was that photo taken,2020-12-07,"{'sentiment': '5 stars', 'confidence': 0.3032701015472412, 'score': 5}",5 stars,0.3032701015472412,5,"Dragons,ORG",
315,Dragon is approaching the station now After autonomously docking there will be two Dragons attached to the orbiting laboratory Watch live →,136,Station Hah who would have thought that in 2011 when the Space Shuttle retired That launching stuff would be that cheap by 2020 that we can just dock two things to the ISS originating from two launches 😀,2020-12-07,"{'sentiment': '2 stars', 'confidence': 0.2727677822113037, 'score': 2}",2 stars,0.2727677822113037,2,"Dragons,ORG","Space Shuttle,PRODUCT|ISS,ORG"
